Country/Region,Province/State,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,Lat,Long,precipAccumulation
US,Alabama,3/10/2020,Possible light rain in the morning and afternoon.,rain,1583841900,1583884440,0.55,0.0049,0.0311,1583853360,0.71,rain,72.41,1583877540,55.32,1583920500,72.12,1583877540,55.99,1583920620,58.26,0.85,1025.6,5.2,18.4,1583852160,193,0.68,4,1583866320,9.931,295.2,56.17,1583834460,72.41,1583877540,56.66,1583834460,72.12,1583877540,32.3182,-86.9023,
US,Alabama,3/11/2020,Mostly cloudy throughout the day.,rain,1583928180,1583970840,0.59,0.003,0.0178,1583967540,0.28,rain,74.73,1583962860,58.16,1584014160,74.46,1583962860,58.85,1584014220,60.49,0.89,1019.7,4.22,12.95,1583985600,198,0.74,4,1583952060,8.094,301.8,55.32,1583920500,74.73,1583962860,55.99,1583920620,74.46,1583962860,32.3182,-86.9023,
US,Alabama,3/12/2020,Partly cloudy throughout the day.,partly-cloudy-day,1584014520,1584057300,0.63,0.0007,0.002,1584014460,0.18,rain,81.78,1584046980,62.89,1584099540,81.47,1584045240,64.01,1584099720,60.23,0.76,1015.2,7.35,26.21,1584069000,206,0.43,7,1584036480,9.665,300.7,58.16,1584014160,81.78,1584046980,58.85,1584014220,81.47,1584045240,32.3182,-86.9023,
US,Alabama,3/13/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1584100860,1584143760,0.67,0.0012,0.0029,1584140280,0.16,rain,78.74,1584130320,60.89,1584180240,78.67,1584130440,62.19,1584180300,64.28,0.84,1019.2,5.08,23.24,1584083460,238,0.59,6,1584124020,10,289.4,62.89,1584099540,78.74,1584130320,64.01,1584099720,78.67,1584130440,32.3182,-86.9023,
US,Alabama,3/14/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1584187140,1584230160,0.7,0.0007,0.0018,1584231720,0.14,rain,82.71,1584217260,61.36,1584271140,82.8,1584216660,62.12,1584271440,62.65,0.79,1023.4,3.13,10.48,1584218460,185,0.66,7,1584209400,8.356,282.4,60.89,1584180240,82.71,1584217260,62.19,1584180300,82.8,1584216660,32.3182,-86.9023,
US,Alabama,3/15/2020,Partly cloudy throughout the day.,rain,1584273480,1584316620,0.74,0.0008,0.0034,1584316620,0.28,rain,81.38,1584302760,57.37,1584355260,82.19,1584302520,57.86,1584355260,62.73,0.76,1024,3.67,19.11,1584327960,335,0.5,8,1584295440,10,278,61.36,1584271140,81.38,1584302760,62.12,1584271440,82.19,1584302520,32.3182,-86.9023,
US,Alabama,3/16/2020,Partly cloudy throughout the day.,partly-cloudy-day,1584359820,1584403080,0.77,0.0009,0.0032,1584399060,0.11,rain,81.06,1584389340,61.14,1584446220,81.74,1584389700,61.97,1584446220,60.28,0.77,1022.8,3.86,16.24,1584334800,38,0.56,7,1584382200,10,280,57.37,1584355260,81.06,1584389340,57.86,1584355260,81.74,1584389700,32.3182,-86.9023,
US,Alabama,3/17/2020,Mostly cloudy throughout the day.,rain,1584446160,1584489540,0.81,0.0031,0.0124,1584472020,0.27,rain,79.29,1584474540,59.29,1584531840,79.14,1584474480,60.25,1584531780,62.81,0.8,1021.6,2.57,5.37,1584466860,169,0.57,6,1584469380,10,276.5,61.14,1584446220,79.29,1584474540,61.97,1584446220,79.14,1584474480,32.3182,-86.9023,
US,Alabama,3/18/2020,Partly cloudy throughout the day.,partly-cloudy-day,1584532440,1584575940,0.84,0.0013,0.0028,1584557940,0.19,rain,81.22,1584565920,62.53,1584611520,81.74,1584563460,63.97,1584611340,63.23,0.8,1021.9,5.88,16.41,1584561300,173,0.46,7,1584555000,9.649,274.5,59.29,1584531840,81.22,1584565920,60.25,1584531780,81.74,1584563460,32.3182,-86.9023,
US,Alabama,3/19/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1584618780,1584662400,0.87,0.0008,0.0022,1584648000,0.12,rain,83.32,1584653820,63.08,1584698220,84.69,1584649620,64.57,1584698160,65.06,0.79,1022.2,6.88,20.4,1584654180,172,0.55,6,1584644040,9.912,274.2,62.53,1584611520,83.32,1584653820,63.97,1584611340,84.69,1584649620,32.3182,-86.9023,
US,Alabama,3/20/2020,Mostly cloudy throughout the day.,rain,1584705120,1584748860,0.9,0.0033,0.0245,1584749460,0.27,rain,84.27,1584738300,61.99,1584788580,84.81,1584737820,63.23,1584788640,64.94,0.79,1022.9,7.2,19.71,1584753180,212,0.62,7,1584726720,10,280,63.08,1584698220,84.27,1584738300,64.57,1584698160,84.81,1584737820,32.3182,-86.9023,
US,Alabama,3/21/2020,Mostly cloudy throughout the day.,rain,1584791400,1584835260,0.93,0.0026,0.0148,1584781380,0.41,rain,71.62,1584820020,49.87,1584870060,71.26,1584819900,50.36,1584870060,60.44,0.84,1025.1,6.1,17.4,1584847320,337,0.76,5,1584810360,10,285.1,56.73,1584849600,71.62,1584820020,57.22,1584849600,71.26,1584819900,32.3182,-86.9023,
US,Alabama,3/22/2020,Rain in the morning and afternoon.,rain,1584877740,1584921720,0.96,0.021,0.189,1584892620,0.92,rain,67.79,1584913920,60.26,1584945420,67.36,1584913980,61.23,1584945180,54.4,0.9,1023.6,5.08,16.77,1584853200,64,0.71,5,1584900780,9.913,287.9,49.87,1584870060,67.79,1584913920,50.36,1584870060,67.36,1584913980,32.3182,-86.9023,
US,Alabama,3/23/2020,Possible drizzle in the afternoon.,rain,1584964080,1585008180,0.99,0.0057,0.0149,1585003920,0.64,rain,79.72,1584995340,65.94,1585030260,80.06,1584995100,67.49,1585030200,66.28,0.9,1019.5,5.81,19.6,1584979560,193,0.7,6,1584987180,9.612,296.8,60.26,1584945420,79.72,1584995340,61.23,1584945180,80.06,1584995100,32.3182,-86.9023,
US,Alabama,3/24/2020,Partly cloudy throughout the day.,rain,1585050360,1585094580,0.02,0.0017,0.0052,1585043760,0.3,rain,83.36,1585084620,65.47,1585134540,83.71,1585083000,66.86,1585134540,65.94,0.79,1014.3,9.13,31.63,1585108800,206,0.56,7,1585071000,10,291.1,65.94,1585030260,83.36,1585084620,67.49,1585030200,83.71,1585083000,32.3182,-86.9023,
US,Alabama,3/25/2020,Clear throughout the day.,rain,1585136700,1585181040,0.05,0.0028,0.0204,1585116480,0.37,rain,81.6,1585167660,53.21,1585220580,81.71,1585166520,53.7,1585220580,63.23,0.75,1012,6.42,30,1585112400,281,0.28,8,1585159980,10,295.9,63.15,1585195200,81.6,1585167660,63.64,1585195200,81.71,1585166520,32.3182,-86.9023,
US,Alabama,3/26/2020,Clear throughout the day.,clear-day,1585223040,1585267500,0.08,0.0003,0.0021,1585220400,0.05,rain,86.65,1585253520,62.34,1585303620,86.15,1585253520,63.51,1585303560,58.14,0.68,1014.2,4.42,18.15,1585280460,162,0.04,9,1585245420,10,292.6,53.21,1585220580,86.65,1585253520,53.7,1585220580,86.15,1585253520,32.3182,-86.9023,
US,Alabama,3/27/2020,Partly cloudy throughout the day.,partly-cloudy-day,1585309320,1585353900,0.11,0.0002,0.0009,1585335600,0.06,rain,86.98,1585339800,65.49,1585382220,88.58,1585339440,67.01,1585382160,65.55,0.77,1013.5,5.09,18.92,1585367760,195,0.41,8,1585332480,9.429,285.7,62.34,1585303620,86.98,1585339800,63.51,1585303560,88.58,1585339440,32.3182,-86.9023,
US,Alabama,3/28/2020,Partly cloudy throughout the day.,partly-cloudy-day,1585395660,1585440360,0.14,0.0009,0.005,1585389600,0.08,rain,87.33,1585425720,70.64,1585486260,89.29,1585425660,72.28,1585486800,66.83,0.77,1014.3,7.57,24.64,1585454400,197,0.5,7,1585417560,9.969,279.1,65.49,1585382220,87.33,1585425720,67.01,1585382160,89.29,1585425660,32.3182,-86.9023,
US,Alabama,3/29/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1585482000,1585526820,0.17,0.0016,0.0095,1585483200,0.12,rain,80.69,1585510980,55.01,1585562220,80.19,1585510980,55.5,1585562220,60.74,0.68,1018.3,6.31,26.38,1585463700,270,0.68,7,1585504620,9.965,290.9,64.53,1585540800,80.69,1585510980,65.02,1585540800,80.19,1585510980,32.3182,-86.9023,
US,Alabama,3/30/2020,Partly cloudy throughout the day.,partly-cloudy-day,1585568340,1585613220,0.21,0.0008,0.0023,1585566000,0.03,rain,80.05,1585597380,58.03,1585651080,79.55,1585597380,58.52,1585651080,49.6,0.57,1019.9,4.34,16.56,1585579860,34,0.54,8,1585590900,10,289.6,55.01,1585562220,80.05,1585597380,55.5,1585562220,79.55,1585597380,32.3182,-86.9023,
US,Alabama,3/31/2020,Light rain in the morning.,rain,1585654620,1585699680,0.24,0.0089,0.0806,1585666440,0.78,rain,70.58,1585670520,42.21,1585741500,71.15,1585670160,40.77,1585741680,54.87,0.76,1009.3,10.11,30.42,1585679100,299,0.68,5,1585678140,9.823,302.8,50.71,1585713600,70.58,1585670520,51.2,1585713600,71.15,1585670160,32.3182,-86.9023,
US,Alabama,4/1/2020,Clear throughout the day.,clear-day,1585740960,1585786140,0.27,0.0007,0.0021,1585732800,0.05,rain,71.71,1585771380,42.02,1585826760,71.21,1585771380,40.71,1585826100,42.65,0.64,1015.1,6.14,21.4,1585754340,333,0.06,9,1585763460,10,307.9,42.21,1585741500,71.71,1585771380,40.77,1585741680,71.21,1585771380,32.3182,-86.9023,
US,Alabama,4/2/2020,Clear throughout the day.,clear-day,1585827300,1585872540,0.31,0.0005,0.0022,1585848840,0.01,rain,72.16,1585864620,45.81,1585911180,71.66,1585864620,46.3,1585911180,43.07,0.63,1018,3.38,11.38,1585817580,43,0.14,8,1585850100,10,313.2,42.02,1585826760,72.16,1585864620,40.71,1585826100,71.66,1585864620,32.3182,-86.9023,
US,Alabama,4/3/2020,Partly cloudy throughout the day.,partly-cloudy-day,1585913580,1585959000,0.34,0.0009,0.0024,1585890000,0.05,rain,79.46,1585944600,51.35,1585997820,78.96,1585944600,51.84,1585997820,47.82,0.64,1016.3,2.22,4.96,1585957440,1,0.5,8,1585936800,10,304.5,45.81,1585911180,79.46,1585944600,46.3,1585911180,78.96,1585944600,32.3182,-86.9023,
US,Alabama,4/4/2020,Partly cloudy throughout the day.,partly-cloudy-day,1585999920,1586045460,0.38,0.0007,0.0021,1585987200,0.09,rain,82.12,1586031120,60.34,1586086920,81.62,1586031120,60.83,1586086920,53.74,0.66,1014.7,3.07,8.38,1586025540,311,0.58,8,1586023800,10,294.5,51.35,1585997820,82.12,1586031120,51.84,1585997820,81.62,1586031120,32.3182,-86.9023,
US,Alabama,4/5/2020,Clear throughout the day.,partly-cloudy-day,1586086260,1586131920,0.42,0.0011,0.0037,1586091540,0.2,rain,81.93,1586117640,53.56,1586170800,81.43,1586117640,54.05,1586170800,56.95,0.66,1015.6,2.82,8.11,1586091840,270,0.43,9,1586110020,10,292,60.34,1586086920,81.93,1586117640,60.83,1586086920,81.43,1586117640,32.3182,-86.9023,
US,Alabama,4/6/2020,Clear throughout the day.,clear-day,1586172600,1586218320,0.46,0.0013,0.0048,1586207160,0.11,rain,84.82,1586202600,63.15,1586257260,84.32,1586202600,64.04,1586257260,58.59,0.7,1017.8,2.93,8.45,1586212680,190,0.27,9,1586194080,10,289.1,53.56,1586170800,84.82,1586202600,54.05,1586170800,84.32,1586202600,32.3182,-86.9023,
US,Alabama,4/7/2020,Possible light rain in the afternoon and evening.,rain,1586258880,1586304780,0.5,0.0045,0.017,1586303760,0.71,rain,78.73,1586279400,64.78,1586308560,78.67,1586279340,66.15,1586308440,63.84,0.85,1016.7,4.08,15.95,1586306880,158,0.75,7,1586279160,9.917,286.7,63.15,1586257260,78.73,1586279400,64.04,1586257260,78.67,1586279340,32.3182,-86.9023,
US,Alabama,4/8/2020,Heavy rain in the evening.,rain,1586345220,1586391240,0.54,0.0292,0.4282,1586386800,0.68,rain,83.8,1586376300,68.02,1586406960,89.48,1586375940,69.83,1586406600,71.21,0.92,1010.9,5.75,18.08,1586343120,235,0.7,6,1586368260,8.661,283.4,65.86,1586322000,83.8,1586376300,67.45,1586322000,89.48,1586375940,32.3182,-86.9023,
US,Alabama,4/9/2020,Partly cloudy throughout the day.,partly-cloudy-day,1586431560,1586477640,0.58,0.0017,0.005,1586432640,0.15,rain,82.98,1586462100,56.79,1586517360,84.03,1586461620,57.28,1586517360,65.82,0.77,1009.1,6.72,22.11,1586429280,303,0.44,9,1586453340,9.995,288.8,68.05,1586408400,82.98,1586462100,68.67,1586491200,84.03,1586461620,32.3182,-86.9023,
US,Alabama,4/10/2020,Partly cloudy throughout the day.,partly-cloudy-day,1586517900,1586564100,0.62,0.0007,0.0034,1586501940,0.1,rain,68.52,1586548200,38.77,1586604420,68.02,1586548200,37.11,1586602020,38.68,0.46,1015.3,7.89,24.51,1586524200,354,0.44,9,1586541000,10,300.3,48.05,1586577600,68.52,1586548200,47.98,1586577600,68.02,1586548200,32.3182,-86.9023,
US,Alabama,4/11/2020,Clear throughout the day.,clear-day,1586604180,1586650560,0.65,0.0007,0.0023,1586595540,0.08,rain,75.21,1586635620,49.44,1586678160,74.71,1586635620,48.94,1586678280,39.36,0.57,1017.1,4.46,11.85,1586616900,123,0.02,9,1586627520,10,303.5,38.77,1586604420,75.21,1586635620,37.11,1586602020,74.71,1586635620,32.3182,-86.9023,
US,Alabama,4/12/2020,Heavy rain and dangerously windy starting in the afternoon.,rain,1586690520,1586736960,0.69,0.0222,0.7558,1586750400,0.81,rain,83.67,1586724540,57.52,1586778900,87.28,1586723220,58.01,1586778900,60.23,0.8,1008.1,12.19,54.06,1586746560,161,0.67,6,1586717220,10,287.6,49.44,1586678160,83.67,1586724540,48.94,1586678280,87.28,1586723220,32.3182,-86.9023,
US,Alabama,4/13/2020,Clear throughout the day.,rain,1586776860,1586823420,0.72,0.0053,0.1588,1586754000,0.85,rain,72.49,1586806440,44.62,1586861760,71.99,1586806440,43.32,1586861220,58.04,0.78,1013.4,8.84,34.68,1586754000,290,0.24,8,1586797140,9.884,297.7,53.88,1586836800,73.07,1586754000,54.37,1586836800,74.03,1586754000,32.3182,-86.9023,
US,Alabama,4/14/2020,Clear throughout the day.,clear-day,1586863200,1586909880,0.75,0.0009,0.0023,1586854380,0.05,rain,69.16,1586901480,42.67,1586950980,68.66,1586901480,38.63,1586950260,48.29,0.74,1017.6,6.54,19.78,1586923200,342,0.16,8,1586887620,10,290.6,44.62,1586861760,69.16,1586901480,43.32,1586861220,68.66,1586901480,32.3182,-86.9023,
US,Alabama,4/15/2020,Clear throughout the day.,clear-day,1586949540,1586996280,0.79,0.0005,0.002,1586927820,0.05,rain,66.2,1586980800,38.78,1587032220,65.7,1586980800,36.26,1587031920,33.61,0.49,1018.7,8.74,24.48,1586928480,358,0.15,9,1586973240,10,297.4,42.67,1586950980,66.2,1586980800,38.63,1586950260,65.7,1586980800,32.3182,-86.9023,
US,Alabama,4/16/2020,Clear throughout the day.,clear-day,1587035820,1587082740,0.82,0.0008,0.0022,1587023520,0.01,rain,72.74,1587067140,43.66,1587117060,72.24,1587067140,42.03,1587117240,35.46,0.5,1023.4,5.38,18.45,1587049200,58,0.03,10,1587057960,10,305.1,38.78,1587032220,72.74,1587067140,36.26,1587031920,72.24,1587067140,32.3182,-86.9023,
US,Alabama,4/17/2020,Partly cloudy throughout the day.,partly-cloudy-day,1587122160,1587169200,0.85,0.0005,0.0018,1587139200,0.02,rain,79.54,1587159120,63.14,1587194220,79.04,1587159120,64.16,1587192720,49.72,0.65,1020.7,5.73,22.32,1587133500,148,0.47,8,1587147120,10,298.1,43.66,1587117060,79.54,1587159120,42.03,1587117240,79.04,1587159120,32.3182,-86.9023,
US,Alabama,4/18/2020,Partly cloudy throughout the day.,rain,1587208500,1587255660,0.88,0.0017,0.0116,1587210780,0.35,rain,76.17,1587246420,58.07,1587282540,75.67,1587246420,58.56,1587282540,58.41,0.73,1015.6,6.36,25.78,1587204240,306,0.59,8,1587233100,9.907,307,60.65,1587268800,76.17,1587246420,61.14,1587268800,75.67,1587246420,32.3182,-86.9023,
US,Alabama,4/19/2020,Rain throughout the day.,rain,1587294840,1587342060,0.91,0.095,0.2899,1587351900,1,rain,72.03,1587325260,58.91,1587383760,72,1587325320,59.77,1587383880,59.36,0.9,1009.3,5.66,15.36,1587348060,85,0.92,5,1587322440,8.528,312.8,58.07,1587282540,72.03,1587325260,58.56,1587282540,72,1587325320,32.3182,-86.9023,
US,Alabama,4/20/2020,Possible light rain in the morning.,rain,1587381180,1587428520,0.94,0.0189,0.3784,1587358800,0.9,rain,74.49,1587416220,47.3,1587466740,73.99,1587416220,47.09,1587467160,58.34,0.81,1008.4,6.18,23.64,1587380460,301,0.61,7,1587406500,9.488,333.3,56.53,1587441600,74.49,1587416220,57.02,1587441600,73.99,1587416220,32.3182,-86.9023,
US,Alaska,12/31/2019,Heavy snow (22â€“37 in.) in the afternoon.,snow,1577820420,1577840400,0.19,0.0759,0.1168,1577831580,0.53,snow,19.03,1577817360,-9.76,1577893080,5.9,1577817600,-20.86,1577894880,14.21,1,974,9.37,20.76,1577831700,128,0.99,0,1577830140,0.097,437.9,5.96,1577865600,19.03,1577817360,-4.19,1577865600,5.9,1577817600,61.3707,-152.4044,33.81
US,Alaska,1/1/2020,Foggy in the morning and afternoon.,snow,1577906820,1577926920,0.22,0.0115,0.0407,1577869200,0.36,snow,-8.48,1577897640,-21.56,1577978340,-20.71,1577897040,-35.71,1577964840,-11.79,0.97,986.5,5.18,7.96,1577904180,93,0.88,0,1577916600,2.017,454.1,-19.92,1577935020,3.04,1577869200,-34.3,1577952000,-5.82,1577869200,61.3707,-152.4044,10.56
US,Alaska,1/2/2020,Foggy in the evening and overnight.,snow,1577993160,1578013440,0.25,0.0022,0.0069,1578027780,0.27,snow,-11.72,1578015840,-22.72,1578064500,-25.35,1578016200,-34.54,1578070080,-18.84,0.92,1003.7,5.3,9.23,1578004740,71,0.68,0,1578003000,5.794,447.7,-21.56,1577978340,-11.36,1578027900,-35.7,1577961060,-24.56,1578027420,61.3707,-152.4044,3.02
US,Alaska,1/3/2020,Clear throughout the day.,partly-cloudy-day,1578079500,1578099900,0.28,0.0003,0.003,1578042000,0.17,snow,-14.21,1578092460,-20.77,1578140640,-28.29,1578092460,-34.4,1578142800,-25.71,0.7,1003.2,4.47,6.99,1578086760,349,0.32,0,1578089400,9.271,438.6,-22.72,1578064500,-14.21,1578092460,-34.54,1578070080,-27.9,1578042000,61.3707,-152.4044,0.43
US,Alaska,1/4/2020,Clear throughout the day.,clear-day,1578165840,1578186420,0.31,0.0002,0.0004,1578129900,0.12,snow,-14.51,1578178260,-21.71,1578230160,-24.53,1578178260,-37.59,1578229800,-35.63,0.41,1003.7,4.43,7.14,1578135060,318,0.01,0,1578175860,10,438.2,-20.77,1578140640,-14.51,1578178260,-34.4,1578142800,-24.53,1578178260,61.3707,-152.4044,0.24
US,Alaska,1/5/2020,Clear throughout the day.,clear-day,1578252180,1578272940,0.34,0.0001,0.0003,1578225840,0.11,snow,-16.3,1578261600,-22.51,1578314580,-29.65,1578261660,-33.69,1578315540,-34.66,0.46,1009.8,4.88,8.04,1578242040,300,0,0,1578262320,10,417.4,-21.8,1578247020,-16.3,1578261600,-37.59,1578229800,-19.59,1578290520,61.3707,-152.4044,0.18
US,Alaska,1/6/2020,Partly cloudy throughout the day.,clear-day,1578338520,1578359460,0.38,0.0001,0.0002,1578301200,0.07,snow,-15.51,1578351000,-22.92,1578406980,-25.87,1578350940,-34.57,1578403620,-31.77,0.55,1014.5,3.6,6.32,1578364980,304,0.26,0,1578348780,10,420.6,-22.51,1578314580,-15.51,1578351000,-33.69,1578315540,-25.87,1578350940,61.3707,-152.4044,0.09
US,Alaska,1/7/2020,Clear throughout the day.,clear-day,1578424860,1578445980,0.41,0.0001,0.0002,1578459480,0.07,snow,-17.87,1578437520,-22.56,1578464040,-20.87,1578441540,-37.52,1578474600,-29.99,0.63,1015.9,4.06,7.9,1578470400,312,0.13,0,1578435180,10,403.9,-23.79,1578421020,-17.87,1578437520,-36.98,1578470400,-20.87,1578441540,61.3707,-152.4044,0.11
US,Alaska,1/8/2020,Clear throughout the day.,clear-day,1578511200,1578532500,0.44,0.0001,0.0002,1578524400,0.08,snow,-10.21,1578527580,-13.93,1578583080,-20.16,1578527940,-26.07,1578573060,-36.39,0.33,1018.6,5.15,9.41,1578496500,330,0,0,1578521520,10,396.8,-21.95,1578474000,-10.21,1578527580,-37.52,1578474600,-20.16,1578527940,61.3707,-152.4044,0.1
US,Alaska,1/9/2020,Clear throughout the day.,clear-day,1578597540,1578619020,0.48,0.0001,0.0002,1578636660,0.06,snow,-9.14,1578599520,-14.73,1578647340,-21.77,1578610260,-29.13,1578648120,-39.71,0.24,1014.8,4.59,7.8,1578643200,5,0.09,0,1578607980,10,406.3,-15.2,1578625380,-9.14,1578599520,-27.2,1578643200,-21.77,1578610260,61.3707,-152.4044,0.11
US,Alaska,1/10/2020,Clear throughout the day.,clear-day,1578683880,1578705540,0.52,0.0001,0.0002,1578684600,0.09,snow,-9.43,1578700560,-11.72,1578740340,-22.73,1578700920,-28.52,1578740700,-50.53,0.12,1016.6,6.73,10.27,1578729600,343,0,0,1578694560,10,432.7,-15.57,1578647220,-8.08,1578720240,-30.09,1578647760,-22.73,1578700920,61.3707,-152.4044,0.11
US,Alaska,1/11/2020,Clear throughout the day.,clear-day,1578770160,1578792060,0.55,0.0001,0.0002,1578733560,0.1,snow,-4.02,1578790440,-7.7,1578820140,-12.53,1578787740,-16.95,1578821220,-38.95,0.19,1022.4,5.44,11.37,1578739380,342,0.04,0,1578780780,10,421,-11.72,1578740340,-3.47,1578814020,-28.52,1578740700,-12.53,1578787740,61.3707,-152.4044,0.12
US,Alaska,1/12/2020,Foggy in the morning and afternoon.,snow,1578856500,1578878580,0.59,0.0041,0.0124,1578863460,0.28,snow,4.76,1578869640,-3.98,1578888000,-4.86,1578869640,-18.57,1578920400,-10.51,0.74,1023,5.36,8.79,1578897000,162,0.91,0,1578867300,6.505,393.4,-7.7,1578820140,4.76,1578869640,-16.95,1578821220,-4.86,1578869640,61.3707,-152.4044,3.19
US,Alaska,1/13/2020,Clear throughout the day.,clear-day,1578942780,1578965160,0.63,0.0001,0.0002,1578939480,0.13,snow,-2.45,1578955920,-9.7,1579019880,-16.23,1578955680,-27.52,1579021200,-6.37,0.88,1028,7.29,9.62,1578976920,295,0.25,0,1578953640,9.804,399.3,-5.78,1578970680,0.61,1578909720,-19.87,1578982380,-14.12,1578909660,61.3707,-152.4044,0.06
US,Alaska,1/14/2020,Clear throughout the day.,clear-day,1579029060,1579051680,0.66,0.0001,0.0002,1579014000,0.06,snow,-6.17,1579060800,-10.21,1579101600,-25,1579060800,-27.18,1579068480,-14.94,0.74,1032.2,10.35,14.31,1579042560,302,0.15,0,1579039980,9.489,416.4,-11.21,1579039020,-5.88,1579063380,-30.27,1579042020,-21.48,1578992400,61.3707,-152.4044,0.06
US,Alaska,1/15/2020,Clear throughout the day.,clear-day,1579115400,1579138260,0.7,0.0001,0.0002,1579132920,0.1,snow,-3.09,1579129260,-8.49,1579147200,-18.71,1579128960,-25.86,1579147200,-24.35,0.43,1031.9,9.36,16.9,1579144260,345,0.01,0,1579126620,10,353.6,-10.21,1579101600,-3.09,1579129260,-26.94,1579111560,-18.71,1579128960,61.3707,-152.4044,0.07
